File,UR,Test Time
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4489_030491_02Aug2024105803.mat,0.8659444783815423,2024-08-02 10:58:03
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4490_030227_26Jul2024105548.mat,0.6682657687148821,2024-07-26 10:55:48
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4490_030238_26Jul2024115050.mat,0.6286560840251476,2024-07-26 11:50:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036351_11Feb2025133318.mat,0.8019797047615101,2025-02-11 13:33:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036353_11Feb2025134236.mat,0.8191963123819178,2025-02-11 13:42:36
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036354_12Feb2025061437.mat,0.7256952916663487,2025-02-12 06:14:37
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036370_12Feb2025082734.mat,0.696717674804857,2025-02-12 08:27:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036373_12Feb2025084920.mat,0.7540661371866002,2025-02-12 08:49:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036385_12Feb2025103749.mat,0.8141593113293227,2025-02-12 10:37:49
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036394_12Feb2025121030.mat,0.7495904213220739,2025-02-12 12:10:30
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036396_13Feb2025060544.mat,0.8286399571762841,2025-02-13 06:05:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036397_13Feb2025061338.mat,0.8948090709903092,2025-02-13 06:13:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036399_13Feb2025062850.mat,0.8345400188536145,2025-02-13 06:28:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036402_13Feb2025065345.mat,0.6013264344698594,2025-02-13 06:53:45
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036407_13Feb2025075146.mat,0.5415445765212378,2025-02-13 07:51:46
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036410_13Feb2025082452.mat,0.6649827635959595,2025-02-13 08:24:52
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036411_13Feb2025083221.mat,0.8378758050123364,2025-02-13 08:32:21
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4500_036412_13Feb2025083900.mat,0.489685335693956,2025-02-13 08:39:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036824_10Mar2025115350.mat,0.742707787013008,2025-03-10 11:53:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036834_10Mar2025130903.mat,0.6891147378141027,2025-03-10 13:09:03
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036847_11Mar2025061920.mat,0.5445019620621704,2025-03-11 06:19:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036851_11Mar2025063534.mat,0.5310932011200136,2025-03-11 06:35:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036854_11Mar2025072440.mat,0.6378435924182081,2025-03-11 07:24:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036857_11Mar2025081427.mat,0.619916232051595,2025-03-11 08:14:27
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036859_11Mar2025082235.mat,0.857066795575588,2025-03-11 08:22:35
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036862_11Mar2025083750.mat,0.7683065259295829,2025-03-11 08:37:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036868_11Mar2025090619.mat,0.5699217734674932,2025-03-11 09:06:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036869_11Mar2025091033.mat,0.7493013978065718,2025-03-11 09:10:33
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4501_036871_11Mar2025091914.mat,0.6911904390016325,2025-03-11 09:19:14
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4502_030911_16Aug2024130759.mat,0.7081555082424373,2024-08-16 13:07:59
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4502_030948_19Aug2024090950.mat,0.7501811733752526,2024-08-19 09:09:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4502_030949_19Aug2024091425.mat,0.6702094825065498,2024-08-19 09:14:25
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4502_030976_20Aug2024130637.mat,0.8108164285372333,2024-08-20 13:06:37
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4502_030987_20Aug2024134909.mat,0.720513890680473,2024-08-20 13:49:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4503_031008_14Aug2024112940.mat,0.8253426738051056,2024-08-14 11:29:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4503_031011_14Aug2024114545.mat,0.55478674186647,2024-08-14 11:45:45
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4503_031026_14Aug2024134119.mat,0.8152145235018616,2024-08-14 13:41:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4506_031128_22Aug2024093940.mat,0.7905100598367426,2024-08-22 09:39:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4506_031151_22Aug2024124921.mat,0.5642736354205242,2024-08-22 12:49:21
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4507_030784_12Aug2024092138.mat,0.6222635410971965,2024-08-12 09:21:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4507_030788_12Aug2024095910.mat,0.7734513988840197,2024-08-12 09:59:10
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4507_030851_13Aug2024121224.mat,0.67817058600519,2024-08-13 12:12:24
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4507_030876_14Aug2024081619.mat,0.7698750029681558,2024-08-14 08:16:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4523_031558_23Sep2024080927.mat,0.7965655198458692,2024-09-23 08:09:27
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4523_031572_23Sep2024104738.mat,0.8558038470436038,2024-09-23 10:47:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4550_031872_02Oct2024093949.mat,0.6902637074808037,2024-10-02 09:39:49
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4550_031905_03Oct2024085631.mat,0.7763601308215684,2024-10-03 08:56:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4550_031906_03Oct2024090048.mat,0.7202919397421063,2024-10-03 09:00:48
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4550_031907_03Oct2024090517.mat,0.6872331839088597,2024-10-03 09:05:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4550_031919_03Oct2024111611.mat,0.6630576382043817,2024-10-03 11:16:11
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4550_031921_03Oct2024112536.mat,0.7880023688580446,2024-10-03 11:25:36
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4550_031938_03Oct2024135528.mat,0.671507994017062,2024-10-03 13:55:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4551_031673_26Sep2024110947.mat,0.6700861908932099,2024-09-26 11:09:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4551_031681_26Sep2024120006.mat,0.8079659711898137,2024-09-26 12:00:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4552_031715_27Sep2024110335.mat,0.7930892593170097,2024-09-27 11:03:35
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031765_30Sep2024110225.mat,0.7766449478566825,2024-09-30 11:02:25
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031770_30Sep2024112850.mat,0.6103093346868987,2024-09-30 11:28:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031779_30Sep2024121606.mat,0.8088569353571932,2024-09-30 12:16:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031785_30Sep2024130322.mat,0.8658020917370914,2024-09-30 13:03:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031792_30Sep2024134308.mat,0.7746239583915291,2024-09-30 13:43:08
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031796_01Oct2024060445.mat,0.7311109645292798,2024-10-01 06:04:45
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031817_01Oct2024081121.mat,0.8683109619941631,2024-10-01 08:11:21
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031820_01Oct2024083427.mat,0.6892278115460245,2024-10-01 08:34:27
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031830_01Oct2024095353.mat,0.8273582215158601,2024-10-01 09:53:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031831_01Oct2024095808.mat,0.7145812879356414,2024-10-01 09:58:08
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031835_01Oct2024105430.mat,0.7249391367453561,2024-10-01 10:54:30
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031845_01Oct2024114444.mat,0.6323623826743351,2024-10-01 11:44:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4558_031852_01Oct2024123602.mat,0.6789082557002888,2024-10-01 12:36:02
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4559_032008_04Oct2024110530.mat,0.8487921580099271,2024-10-04 11:05:30
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4559_032025_04Oct2024125528.mat,0.8243138769556043,2024-10-04 12:55:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4559_032036_04Oct2024134856.mat,0.7193015235826453,2024-10-04 13:48:56
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4559_032053_07Oct2024081418.mat,0.8611100260452756,2024-10-07 08:14:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4559_032059_07Oct2024085706.mat,0.829836635485465,2024-10-07 08:57:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4559_032063_07Oct2024092144.mat,0.7015262190254343,2024-10-07 09:21:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4559_032067_07Oct2024093819.mat,0.5622731624787534,2024-10-07 09:38:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4579_031974_09Oct2024062451.mat,0.910994694856476,2024-10-09 06:24:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4579_031984_09Oct2024072457.mat,0.7680820424506689,2024-10-09 07:24:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4579_031986_09Oct2024075417.mat,0.8784549955414958,2024-10-09 07:54:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4580_032183_09Oct2024100151.mat,0.734788561317736,2024-10-09 10:01:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4580_032191_09Oct2024111025.mat,0.7613572374165011,2024-10-09 11:10:25
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4580_032204_09Oct2024121148.mat,0.7139475786609009,2024-10-09 12:11:48
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4582_035110_17Oct2024112736.mat,0.6653566447024459,2024-10-17 11:27:36
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4582_035119_17Oct2024124742.mat,0.6151227588180335,2024-10-17 12:47:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4612_035023_15Oct2024130213.mat,0.5741751288813463,2024-10-15 13:02:13
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4612_035024_15Oct2024130837.mat,0.6795032357721081,2024-10-15 13:08:37
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4612_035078_16Oct2024131940.mat,0.6794273766674209,2024-10-16 13:19:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4613_035143_18Oct2024094145.mat,0.7424403112387832,2024-10-18 09:41:45
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4613_035153_18Oct2024110948.mat,0.8340960710901364,2024-10-18 11:09:48
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4613_035189_21Oct2024081029.mat,0.8060387196479707,2024-10-21 08:10:29
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4613_035200_21Oct2024123211.mat,0.7289728931846895,2024-10-21 12:32:11
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4614RT_L035699RT_11Dec2024071840.mat,0.5723259716733329,2024-12-11 07:18:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4614RT_M035699RT_11Dec2024080237.mat,0.562620214543457,2024-12-11 08:02:37
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4614_035665_06Nov2024133842.mat,0.6914084943860298,2024-11-06 13:38:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4614_035671_07Nov2024065553.mat,0.6777897942035074,2024-11-07 06:55:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4614_035672_07Nov2024081227.mat,0.7969751864603446,2024-11-07 08:12:27
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4614_035682_07Nov2024085742.mat,0.6230645425058347,2024-11-07 08:57:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4614_035683_07Nov2024090222.mat,0.3777324537703419,2024-11-07 09:02:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4614_035693_20Nov2024071201.mat,0.7466405675335201,2024-11-20 07:12:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4614_035698_20Nov2024080543.mat,0.8001428337534419,2024-11-20 08:05:43
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615RT_L035800RT_11Dec2024082307.mat,0.6162003801886423,2024-12-11 08:23:07
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615RT_L035822RT_11Dec2024085403.mat,0.6442798125878614,2024-12-11 08:54:03
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615RT_L035825RT_11Dec2024084903.mat,0.8606396885656291,2024-12-11 08:49:03
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615RT_M035800RT_11Dec2024082633.mat,0.6215982773710316,2024-12-11 08:26:33
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615RT_M035822RT_11Dec2024085734.mat,0.6603291931442741,2024-12-11 08:57:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615RT_M035825RT_11Dec2024084547.mat,0.8773696140766165,2024-12-11 08:45:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035781_20Nov2024085937.mat,0.5919411032710339,2024-11-20 08:59:37
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035782_20Nov2024090502.mat,0.8245868785202393,2024-11-20 09:05:02
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035788_20Nov2024093707.mat,0.718433946811056,2024-11-20 09:37:07
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035792_20Nov2024100005.mat,0.6801253018017319,2024-11-20 10:00:05
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035793_20Nov2024104824.mat,0.6309512808152665,2024-11-20 10:48:24
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035794_20Nov2024105323.mat,0.7675380871260334,2024-11-20 10:53:23
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035795_20Nov2024111705.mat,0.8807045778655461,2024-11-20 11:17:05
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035798_20Nov2024113222.mat,0.7643701995881763,2024-11-20 11:32:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035800_20Nov2024114215.mat,0.6238932064611481,2024-11-20 11:42:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035802_20Nov2024115145.mat,0.8135819847485101,2024-11-20 11:51:45
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035803_20Nov2024115810.mat,0.8493140728276648,2024-11-20 11:58:10
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035807_20Nov2024124253.mat,0.7644330837499586,2024-11-20 12:42:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035812_20Nov2024130808.mat,0.540452269200798,2024-11-20 13:08:08
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035813_20Nov2024131319.mat,0.8331453136477994,2024-11-20 13:13:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035815_20Nov2024132050.mat,0.7991303002029019,2024-11-20 13:20:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035816_20Nov2024132617.mat,0.5377739011349474,2024-11-20 13:26:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035819_21Nov2024055144.mat,0.5527222152629792,2024-11-21 05:51:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035820_21Nov2024060026.mat,0.7219948349228679,2024-11-21 06:00:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035822_21Nov2024061033.mat,0.6664498516533639,2024-11-21 06:10:33
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035824_21Nov2024062016.mat,0.6761843596879207,2024-11-21 06:20:16
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035825_21Nov2024062622.mat,0.8610701559178108,2024-11-21 06:26:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035828_21Nov2024065519.mat,0.6488501418860724,2024-11-21 06:55:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4615_035832_21Nov2024071652.mat,0.7142398688151484,2024-11-21 07:16:52
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4616_035234_22Oct2024090953.mat,0.73084664243346,2024-10-22 09:09:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4617_035292_23Oct2024130439.mat,0.6132806098768765,2024-10-23 13:04:39
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4617_035324_24Oct2024084135.mat,0.8371436384595055,2024-10-24 08:41:35
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_035354_25Oct2024100458.mat,0.7715048849333067,2024-10-25 10:04:58
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_R035370_08Jan2025131854.mat,0.630937836367255,2025-01-08 13:18:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_RTS035370_09Jan2025055404.mat,0.6316651088428871,2025-01-09 05:54:04
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_T035370_08Jan2025100031.mat,0.6172912166150241,2025-01-08 10:00:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4620_035389_25Oct2024133945.mat,0.9184110907341375,2024-10-25 13:39:45
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4621_035391_28Oct2024065357.mat,0.7806518660061973,2024-10-28 06:53:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4621_035403_28Oct2024112847.mat,0.5756573293445417,2024-10-28 11:28:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4621_035432_29Oct2024080206.mat,0.8306458496974113,2024-10-29 08:02:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4622_035457_29Oct2024131330.mat,0.7286163875783414,2024-10-29 13:13:30
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4622_035462_29Oct2024133824.mat,0.77841876395474,2024-10-29 13:38:24
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4622_035470_31Oct2024121442.mat,0.788674938503225,2024-10-31 12:14:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4622_035481_31Oct2024131210.mat,0.6630055773521117,2024-10-31 13:12:10
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4622_035510_01Nov2024110451.mat,0.699362168038222,2024-11-01 11:04:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4622_035515_01Nov2024113304.mat,0.752236662115094,2024-11-01 11:33:04
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4622_035534_04Nov2024083634.mat,0.7453573447145162,2024-11-04 08:36:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4622_035542_04Nov2024092228.mat,0.5602767336130787,2024-11-04 09:22:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035547_04Nov2024095320.mat,0.5109722643093598,2024-11-04 09:53:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035550_04Nov2024105026.mat,0.8294331768268561,2024-11-04 10:50:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035565_04Nov2024121329.mat,0.8286015906566137,2024-11-04 12:13:29
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035581_04Nov2024133601.mat,0.7777451463297901,2024-11-04 13:36:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035585_05Nov2024063125.mat,0.7955540813880295,2024-11-05 06:31:25
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035588_05Nov2024064302.mat,0.5143112852953566,2024-11-05 06:43:02
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035590_05Nov2024065444.mat,0.8335979252224481,2024-11-05 06:54:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035591_05Nov2024105719.mat,0.7719888720301769,2024-11-05 10:57:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035594_05Nov2024111800.mat,0.6457627326047193,2024-11-05 11:18:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035600_05Nov2024114646.mat,0.6425303615223474,2024-11-05 11:46:46
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035605_05Nov2024120640.mat,0.7319717290700967,2024-11-05 12:06:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035607_05Nov2024123902.mat,0.8852012842254883,2024-11-05 12:39:02
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035609_05Nov2024124653.mat,0.8426814998201457,2024-11-05 12:46:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035610_05Nov2024125034.mat,0.6514887430637258,2024-11-05 12:50:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035613_05Nov2024125942.mat,0.6520815071115716,2024-11-05 12:59:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035619_05Nov2024132226.mat,0.7405171359419268,2024-11-05 13:22:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035627_06Nov2024063418.mat,0.8074233497387872,2024-11-06 06:34:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035628_06Nov2024064534.mat,0.4660466033809945,2024-11-06 06:45:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035630_06Nov2024065336.mat,0.5524538012887118,2024-11-06 06:53:36
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035632_06Nov2024083608.mat,0.7220567225411471,2024-11-06 08:36:08
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035636_06Nov2024094722.mat,0.5699109369443502,2024-11-06 09:47:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035642_06Nov2024105329.mat,0.7067770481964947,2024-11-06 10:53:29
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035653_06Nov2024113618.mat,0.8382620768492896,2024-11-06 11:36:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035659_06Nov2024121451.mat,0.7420695682888905,2024-11-06 12:14:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4623_035660_06Nov2024124009.mat,0.5659792782272726,2024-11-06 12:40:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625RT_L035705RT_11Dec2024091049.mat,0.8275957270771187,2024-12-11 09:10:49
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625RT_L035725RT_11Dec2024094051.mat,0.5519516391527661,2024-12-11 09:40:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625RT_L035733RT_11Dec2024104911.mat,0.7792989742189937,2024-12-11 10:49:11
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625RT_L035774RT_11Dec2024112518.mat,0.6056976317369163,2024-12-11 11:25:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625RT_M035705RT_11Dec2024091421.mat,0.8448167682188114,2024-12-11 09:14:21
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625RT_M035721RT_11Dec2024093312.mat,0.607949789364744,2024-12-11 09:33:12
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625RT_M035725RT_11Dec2024094532.mat,0.5604972468444114,2024-12-11 09:45:32
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625RT_M035733RT_11Dec2024094932.mat,0.8008231518294848,2024-12-11 09:49:32
